rt	trial_type	trial_index	trial_index_global	time_elapsed	subject	condition	categoryALoc	trialNum	firstTrial	moveNum	src	category	categoryLoc	imageName	init_locationsX	init_locationsY	movesX	movesY	dropTime	dropCorrect	dropPosition	final_locationsX	final_locationsY	blockNum	responses	strategy	shapes	totalTimeMinutes	totalTimeSeconds	totalTrialNum	FourBlock	conditionC	imagePaired
96872	test-sort	0	3	238996	p117918	low	right	8	1	8	lib/images/tl_20_30_rotated.jpg	T_rotated	left	tl_20_30_rotated.jpg	515	298	149	348	23100	1	left	149	348	2		"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	5.128066667	307.684	38	3	-0.5	tl_20_30.jpg
96872	test-sort	0	3	238996	p117918	low	right	9	1	9	lib/images/tl_40_0_rotated.jpg	T_rotated	left	tl_40_0_rotated.jpg	515	298	149	348	25970	1	left	149	348	2		"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	5.128066667	307.684	39	3	-0.5	tl_40_0.jpg
96872	test-sort	0	3	238996	p117918	low	right	10	1	10	lib/images/tl_10_60_rotated.jpg	L_rotated	right	tl_10_60_rotated.jpg	515	298	881	348	28672	1	right	881	348	2		"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	5.128066667	307.684	40	3	-0.5	tl_10_60.jpg
96872	test-sort	0	3	238996	p117918	low	right	11	1	11	lib/images/tl_40_30_rotated.jpg	T_rotated	left	tl_40_30_rotated.jpg	515	298	149	348	31376	1	left	149	348	2		"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	5.128066667	307.684	41	3	-0.5	tl_40_30.jpg
96872	test-sort	0	3	238996	p117918	low	right	12	1	12	lib/images/tl_10_150_rotated.jpg	L_rotated	right	tl_10_150_rotated.jpg	515	298	881	348	33758	1	right	881	348	2		"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	5.128066667	307.684	42	3	-0.5	tl_10_150.jpg
96872	test-sort	0	3	238996	p117918	low	right	13	1	13	lib/images/tl_30_30_rotated.jpg	T_rotated	left	tl_30_30_rotated.jpg	515	298	149	348	36461	1	left	149	348	2		"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	5.128066667	307.684	43	3	-0.5	tl_30_30.jpg
96872	test-sort	0	3	238996	p117918	low	right	14	1	14	lib/images/tl_10_120_rotated.jpg	L_rotated	right	tl_10_120_rotated.jpg	515	298	881	348	38874	1	right	881	348	2		"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	5.128066667	307.684	44	3	-0.5	tl_10_120.jpg
96872	test-sort	0	3	238996	p117918	low	right	15	1	15	lib/images/tl_30_120_rotated.jpg	L_rotated	right	tl_30_120_rotated.jpg	515	298	212	354	41710	0	left	881	348	2		"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	5.128066667	307.684	45	3	-0.5	tl_30_120.jpg
96872	test-sort	0	3	238996	p117918	low	right	15	0	16	lib/images/tl_30_120_rotated.jpg	L_rotated	right	tl_30_120_rotated.jpg	515	298	881	348	46726	1	right	881	348	2		"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	5.128066667	307.684	45	3	-0.5	tl_30_120.jpg
96872	test-sort	0	3	238996	p117918	low	right	16	1	17	lib/images/tl_50_30_rotated.jpg	T_rotated	left	tl_50_30_rotated.jpg	515	298	149	348	49528	1	left	149	348	2		"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	5.128066667	307.684	46	4	-0.5	tl_50_30.jpg
96872	test-sort	0	3	238996	p117918	low	right	17	1	18	lib/images/tl_0_120_rotated.jpg	L_rotated	right	tl_0_120_rotated.jpg	515	298	881	348	52375	1	right	881	348	2		"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	5.128066667	307.684	47	4	-0.5	tl_0_120.jpg
96872	test-sort	0	3	238996	p117918	low	right	18	1	19	lib/images/tl_30_150_rotated.jpg	L_rotated	right	tl_30_150_rotated.jpg	515	298	881	348	55849	1	right	881	348	2		"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	5.128066667	307.684	48	4	-0.5	tl_30_150.jpg
96872	test-sort	0	3	238996	p117918	low	right	19	1	20	lib/images/tl_0_30_rotated.jpg	L_rotated	right	tl_0_30_rotated.jpg	515	298	881	348	58549	1	right	881	348	2		"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	5.128066667	307.684	49	4	-0.5	tl_0_30.jpg
96872	test-sort	0	3	238996	p117918	low	right	20	1	21	lib/images/tl_20_90_rotated.jpg	L_rotated	right	tl_20_90_rotated.jpg	515	298	881	348	62771	1	right	881	348	2		"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	5.128066667	307.684	50	4	-0.5	tl_20_90.jpg
96872	test-sort	0	3	238996	p117918	low	right	21	1	22	lib/images/tl_0_150_rotated.jpg	L_rotated	right	tl_0_150_rotated.jpg	515	298	881	348	65016	1	right	881	348	2		"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	5.128066667	307.684	51	4	-0.5	tl_0_150.jpg
96872	test-sort	0	3	238996	p117918	low	right	22	1	23	lib/images/tl_10_0_rotated.jpg	T_rotated	left	tl_10_0_rotated.jpg	515	298	149	348	68636	1	left	149	348	2		"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	5.128066667	307.684	52	4	-0.5	tl_10_0.jpg
96872	test-sort	0	3	238996	p117918	low	right	23	1	24	lib/images/tl_40_150_rotated.jpg	L_rotated	right	tl_40_150_rotated.jpg	515	298	881	348	71352	1	right	881	348	2		"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	5.128066667	307.684	53	4	-0.5	tl_40_150.jpg
96872	test-sort	0	3	238996	p117918	low	right	24	1	25	lib/images/tl_20_120_rotated.jpg	L_rotated	right	tl_20_120_rotated.jpg	515	298	881	348	73964	1	right	881	348	2		"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	5.128066667	307.684	54	4	-0.5	tl_20_120.jpg
96872	test-sort	0	3	238996	p117918	low	right	25	1	26	lib/images/tl_30_0_rotated.jpg	T_rotated	left	tl_30_0_rotated.jpg	515	298	149	348	76599	1	left	149	348	2		"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	5.128066667	307.684	55	4	-0.5	tl_30_0.jpg
96872	test-sort	0	3	238996	p117918	low	right	26	1	27	lib/images/tl_50_90_rotated.jpg	T_rotated	left	tl_50_90_rotated.jpg	515	298	149	348	79075	1	left	149	348	2		"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	5.128066667	307.684	56	4	-0.5	tl_50_90.jpg
96872	test-sort	0	3	238996	p117918	low	right	27	1	28	lib/images/tl_20_150_rotated.jpg	L_rotated	right	tl_20_150_rotated.jpg	515	298	881	348	81761	1	right	881	348	2		"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	5.128066667	307.684	57	4	-0.5	tl_20_150.jpg
96872	test-sort	0	3	238996	p117918	low	right	28	1	29	lib/images/tl_50_0_rotated.jpg	T_rotated	left	tl_50_0_rotated.jpg	515	298	149	348	85313	1	left	149	348	2		"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	5.128066667	307.684	58	4	-0.5	tl_50_0.jpg
96872	test-sort	0	3	238996	p117918	low	right	29	1	30	lib/images/tl_30_60_rotated.jpg	T_rotated	left	tl_30_60_rotated.jpg	515	298	149	348	88111	1	left	149	348	2		"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	5.128066667	307.684	59	4	-0.5	tl_30_60.jpg
96872	test-sort	0	3	238996	p117918	low	right	30	1	31	lib/images/tl_0_90_rotated.jpg	L_rotated	right	tl_0_90_rotated.jpg	515	298	881	348	94368	1	right	881	348	2		"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	"If the horizontal line was more to the left then it's A, unless it's at the very bottom then it's always A and always B at the very top."	5.128066667	307.684	60	4	-0.5	tl_0_90.jpg
495168	test-sort	0	1	497292	p921632	low	right	1	1	1	lib/images/tl_10_0_rotated.jpg	T_rotated	left	tl_10_0_rotated.jpg	515	298	149	348	4648	1	left	149	348	1		yes	good 	15.52971667	931.783	1	1	-0.5	tl_10_0.jpg
495168	test-sort	0	1	497292	p921632	low	right	2	1	2	lib/images/tl_10_120_rotated.jpg	L_rotated	right	tl_10_120_rotated.jpg	515	298	881	348	10280	1	right	881	348	1		yes	good 	15.52971667	931.783	2	1	-0.5	tl_10_120.jpg
495168	test-sort	0	1	497292	p921632	low	right	3	1	3	lib/images/tl_0_150_rotated.jpg	L_rotated	right	tl_0_150_rotated.jpg	515	298	136	360	15045	0	left	881	348	1		yes	good 	15.52971667	931.783	3	1	-0.5	tl_0_150.jpg
495168	test-sort	0	1	497292	p921632	low	right	3	0	4	lib/images/tl_0_150_rotated.jpg	L_rotated	right	tl_0_150_rotated.jpg	515	298	881	348	21822	1	right	881	348	1		yes	good 	15.52971667	931.783	3	1	-0.5	tl_0_150.jpg
495168	test-sort	0	1	497292	p921632	low	right	4	1	5	lib/images/tl_20_0_rotated.jpg	T_rotated	left	tl_20_0_rotated.jpg	515	298	880	351	26147	0	right	149	348	1		yes	good 	15.52971667	931.783	4	1	-0.5	tl_20_0.jpg
495168	test-sort	0	1	497293	p921632	low	right	4	0	6	lib/images/tl_20_0_rotated.jpg	T_rotated	left	tl_20_0_rotated.jpg	515	298	149	348	32046	1	left	149	348	1		yes	good 	15.52971667	931.783	4	1	-0.5	tl_20_0.jpg
495168	test-sort	0	1	497293	p921632	low	right	5	1	7	lib/images/tl_20_90_rotated.jpg	L_rotated	right	tl_20_90_rotated.jpg	515	298	142	353	36274	0	left	881	348	1		yes	good 	15.52971667	931.783	5	1	-0.5	tl_20_90.jpg
495168	test-sort	0	1	497293	p921632	low	right	5	0	8	lib/images/tl_20_90_rotated.jpg	L_rotated	right	tl_20_90_rotated.jpg	515	298	881	348	42055	1	right	881	348	1		yes	good 	15.52971667	931.783	5	1	-0.5	tl_20_90.jpg
495168	test-sort	0	1	497293	p921632	low	right	6	1	9	lib/images/tl_50_0_rotated.jpg	T_rotated	left	tl_50_0_rotated.jpg	515	298	878	344	48453	0	right	149	348	1		yes	good 	15.52971667	931.783	6	1	-0.5	tl_50_0.jpg
495168	test-sort	0	1	497293	p921632	low	right	6	0	10	lib/images/tl_50_0_rotated.jpg	T_rotated	left	tl_50_0_rotated.jpg	515	298	149	348	54238	1	left	149	348	1		yes	good 	15.52971667	931.783	6	1	-0.5	tl_50_0.jpg
495168	test-sort	0	1	497293	p921632	low	right	7	1	11	lib/images/tl_40_150_rotated.jpg	L_rotated	right	tl_40_150_rotated.jpg	515	298	150	345	58652	0	left	881	348	1		yes	good 	15.52971667	931.783	7	1	-0.5	tl_40_150.jpg
495168	test-sort	0	1	497293	p921632	low	right	7	0	12	lib/images/tl_40_150_rotated.jpg	L_rotated	right	tl_40_150_rotated.jpg	515	298	881	348	64422	1	right	881	348	1		yes	good 	15.52971667	931.783	7	1	-0.5	tl_40_150.jpg
495168	test-sort	0	1	497293	p921632	low	right	8	1	13	lib/images/tl_40_90_rotated.jpg	T_rotated	left	tl_40_90_rotated.jpg	515	298	149	348	70413	1	left	149	348	1		yes	good 	15.52971667	931.783	8	1	-0.5	tl_40_90.jpg
495168	test-sort	0	1	497293	p921632	low	right	9	1	14	lib/images/tl_0_120_rotated.jpg	L_rotated	right	tl_0_120_rotated.jpg	515	298	881	348	74446	1	right	881	348	1		yes	good 	15.52971667	931.783	9	1	-0.5	tl_0_120.jpg
495168	test-sort	0	1	497293	p921632	low	right	10	1	15	lib/images/tl_0_30_rotated.jpg	L_rotated	right	tl_0_30_rotated.jpg	515	298	144	345	78682	0	left	881	348	1		yes	good 	15.52971667	931.783	10	1	-0.5	tl_0_30.jpg
495168	test-sort	0	1	497293	p921632	low	right	10	0	16	lib/images/tl_0_30_rotated.jpg	L_rotated	right	tl_0_30_rotated.jpg	515	298	881	348	90511	1	right	881	348	1		yes	good 	15.52971667	931.783	10	1	-0.5	tl_0_30.jpg
495168	test-sort	0	1	497293	p921632	low	right	11	1	17	lib/images/tl_30_30_rotated.jpg	T_rotated	left	tl_30_30_rotated.jpg	515	298	888	346	147687	0	right	149	348	1		yes	good 	15.52971667	931.783	11	1	-0.5	tl_30_30.jpg
495168	test-sort	0	1	497293	p921632	low	right	11	0	18	lib/images/tl_30_30_rotated.jpg	T_rotated	left	tl_30_30_rotated.jpg	515	298	149	348	158637	1	left	149	348	1		yes	good 	15.52971667	931.783	11	1	-0.5	tl_30_30.jpg
495168	test-sort	0	1	497293	p921632	low	right	12	1	19	lib/images/tl_30_150_rotated.jpg	L_rotated	right	tl_30_150_rotated.jpg	515	298	881	348	197493	1	right	881	348	1		yes	good 	15.52971667	931.783	12	1	-0.5	tl_30_150.jpg
495168	test-sort	0	1	497293	p921632	low	right	13	1	20	lib/images/tl_30_120_rotated.jpg	L_rotated	right	tl_30_120_rotated.jpg	515	298	191	341	212813	0	left	881	348	1		yes	good 	15.52971667	931.783	13	1	-0.5	tl_30_120.jpg
495168	test-sort	0	1	497294	p921632	low	right	13	0	21	lib/images/tl_30_120_rotated.jpg	L_rotated	right	tl_30_120_rotated.jpg	515	298	881	348	222637	1	right	881	348	1		yes	good 	15.52971667	931.783	13	1	-0.5	tl_30_120.jpg
495168	test-sort	0	1	497294	p921632	low	right	14	1	22	lib/images/tl_40_0_rotated.jpg	T_rotated	left	tl_40_0_rotated.jpg	515	298	902	353	226372	0	right	149	348	1		yes	good 	15.52971667	931.783	14	1	-0.5	tl_40_0.jpg
495168	test-sort	0	1	497294	p921632	low	right	14	0	23	lib/images/tl_40_0_rotated.jpg	T_rotated	left	tl_40_0_rotated.jpg	515	298	863	355	237201	0	right	149	348	1		yes	good 	15.52971667	931.783	14	1	-0.5	tl_40_0.jpg
495168	test-sort	0	1	497294	p921632	low	right	14	0	24	lib/images/tl_40_0_rotated.jpg	T_rotated	left	tl_40_0_rotated.jpg	515	298	869	355	266387	0	right	149	348	1		yes	good 	15.52971667	931.783	14	1	-0.5	tl_40_0.jpg
495168	test-sort	0	1	497294	p921632	low	right	14	0	25	lib/images/tl_40_0_rotated.jpg	T_rotated	left	tl_40_0_rotated.jpg	515	298	149	348	278682	1	left	149	348	1		yes	good 	15.52971667	931.783	14	1	-0.5	tl_40_0.jpg
495168	test-sort	0	1	497294	p921632	low	right	15	1	26	lib/images/tl_50_120_rotated.jpg	T_rotated	left	tl_50_120_rotated.jpg	515	298	883	361	295090	0	right	149	348	1		yes	good 	15.52971667	931.783	15	1	-0.5	tl_50_120.jpg
495168	test-sort	0	1	497294	p921632	low	right	15	0	27	lib/images/tl_50_120_rotated.jpg	T_rotated	left	tl_50_120_rotated.jpg	515	298	149	348	314471	1	left	149	348	1		yes	good 	15.52971667	931.783	15	1	-0.5	tl_50_120.jpg
495168	test-sort	0	1	497294	p921632	low	right	16	1	28	lib/images/tl_50_30_rotated.jpg	T_rotated	left	tl_50_30_rotated.jpg	515	298	149	348	318319	1	left	149	348	1		yes	good 	15.52971667	931.783	16	2	-0.5	tl_50_30.jpg
495168	test-sort	0	1	497294	p921632	low	right	17	1	29	lib/images/tl_20_30_rotated.jpg	T_rotated	left	tl_20_30_rotated.jpg	515	298	897	355	321644	0	right	149	348	1		yes	good 	15.52971667	931.783	17	2	-0.5	tl_20_30.jpg
495168	test-sort	0	1	497294	p921632	low	right	17	0	30	lib/images/tl_20_30_rotated.jpg	T_rotated	left	tl_20_30_rotated.jpg	515	298	149	348	327254	1	left	149	348	1		yes	good 	15.52971667	931.783	17	2	-0.5	tl_20_30.jpg
495168	test-sort	0	1	497294	p921632	low	right	18	1	31	lib/images/tl_30_60_rotated.jpg	T_rotated	left	tl_30_60_rotated.jpg	515	298	847	339	330827	0	right	149	348	1		yes	good 	15.52971667	931.783	18	2	-0.5	tl_30_60.jpg
495168	test-sort	0	1	497294	p921632	low	right	18	0	32	lib/images/tl_30_60_rotated.jpg	T_rotated	left	tl_30_60_rotated.jpg	515	298	149	348	336341	1	left	149	348	1		yes	good 	15.52971667	931.783	18	2	-0.5	tl_30_60.jpg
495168	test-sort	0	1	497294	p921632	low	right	19	1	33	lib/images/tl_40_60_rotated.jpg	T_rotated	left	tl_40_60_rotated.jpg	515	298	149	348	340966	1	left	149	348	1		yes	good 	15.52971667	931.783	19	2	-0.5	tl_40_60.jpg
495168	test-sort	0	1	497294	p921632	low	right	20	1	34	lib/images/tl_0_60_rotated.jpg	L_rotated	right	tl_0_60_rotated.jpg	515	298	881	348	344451	1	right	881	348	1		yes	good 	15.52971667	931.783	20	2	-0.5	tl_0_60.jpg
495168	test-sort	0	1	497294	p921632	low	right	21	1	35	lib/images/tl_30_0_rotated.jpg	T_rotated	left	tl_30_0_rotated.jpg	515	298	149	348	347887	1	left	149	348	1		yes	good 	15.52971667	931.783	21	2	-0.5	tl_30_0.jpg
495168	test-sort	0	1	497294	p921632	low	right	22	1	36	lib/images/tl_40_30_rotated.jpg	T_rotated	left	tl_40_30_rotated.jpg	515	298	149	348	350810	1	left	149	348	1		yes	good 	15.52971667	931.783	22	2	-0.5	tl_40_30.jpg
495168	test-sort	0	1	497295	p921632	low	right	23	1	37	lib/images/tl_20_120_rotated.jpg	L_rotated	right	tl_20_120_rotated.jpg	515	298	102	363	354220	0	left	881	348	1		yes	good 	15.52971667	931.783	23	2	-0.5	tl_20_120.jpg
495168	test-sort	0	1	497295	p921632	low	right	23	0	38	lib/images/tl_20_120_rotated.jpg	L_rotated	right	tl_20_120_rotated.jpg	515	298	881	348	359965	1	right	881	348	1		yes	good 	15.52971667	931.783	23	2	-0.5	tl_20_120.jpg
495168	test-sort	0	1	497295	p921632	low	right	24	1	39	lib/images/tl_10_150_rotated.jpg	L_rotated	right	tl_10_150_rotated.jpg	515	298	881	348	363625	1	right	881	348	1		yes	good 	15.52971667	931.783	24	2	-0.5	tl_10_150.jpg
495168	test-sort	0	1	497295	p921632	low	right	25	1	40	lib/images/tl_10_90_rotated.jpg	L_rotated	right	tl_10_90_rotated.jpg	515	298	881	348	371519	1	right	881	348	1		yes	good 	15.52971667	931.783	25	2	-0.5	tl_10_90.jpg
495168	test-sort	0	1	497295	p921632	low	right	26	1	41	lib/images/tl_50_90_rotated.jpg	T_rotated	left	tl_50_90_rotated.jpg	515	298	871	345	446617	0	right	149	348	1		yes	good 	15.52971667	931.783	26	2	-0.5	tl_50_90.jpg
495168	test-sort	0	1	497295	p921632	low	right	26	0	42	lib/images/tl_50_90_rotated.jpg	T_rotated	left	tl_50_90_rotated.jpg	515	298	149	348	452237	1	left	149	348	1		yes	good 	15.52971667	931.783	26	2	-0.5	tl_50_90.jpg
495168	test-sort	0	1	497295	p921632	low	right	27	1	43	lib/images/tl_20_150_rotated.jpg	L_rotated	right	tl_20_150_rotated.jpg	515	298	881	348	455446	1	right	881	348	1		yes	good 	15.52971667	931.783	27	2	-0.5	tl_20_150.jpg
495168	test-sort	0	1	497295	p921632	low	right	28	1	44	lib/images/tl_10_60_rotated.jpg	L_rotated	right	tl_10_60_rotated.jpg	515	298	145	360	459628	0	left	881	348	1		yes	good 	15.52971667	931.783	28	2	-0.5	tl_10_60.jpg
495168	test-sort	0	1	497295	p921632	low	right	28	0	45	lib/images/tl_10_60_rotated.jpg	L_rotated	right	tl_10_60_rotated.jpg	515	298	881	348	465277	1	right	881	348	1		yes	good 	15.52971667	931.783	28	2	-0.5	tl_10_60.jpg
495168	test-sort	0	1	497295	p921632	low	right	29	1	46	lib/images/tl_50_60_rotated.jpg	T_rotated	left	tl_50_60_rotated.jpg	515	298	149	348	482728	1	left	149	348	1		yes	good 	15.52971667	931.783	29	2	-0.5	tl_50_60.jpg
495168	test-sort	0	1	497295	p921632	low	right	30	1	47	lib/images/tl_0_90_rotated.jpg	L_rotated	right	tl_0_90_rotated.jpg	515	298	881	348	492654	1	right	881	348	1		yes	good 	15.52971667	931.783	30	2	-0.5	tl_0_90.jpg
386997	test-sort	0	3	888292	p921632	low	right	1	1	1	lib/images/tl_0_150_rotated.jpg	L_rotated	right	tl_0_150_rotated.jpg	515	298	881	348	3764	1	right	881	348	2		yes	good 	15.52971667	931.783	31	3	-0.5	tl_0_150.jpg
386997	test-sort	0	3	888292	p921632	low	right	2	1	2	lib/images/tl_0_120_rotated.jpg	L_rotated	right	tl_0_120_rotated.jpg	515	298	881	348	6809	1	right	881	348	2		yes	good 	15.52971667	931.783	32	3	-0.5	tl_0_120.jpg
386997	test-sort	0	3	888292	p921632	low	right	3	1	3	lib/images/tl_30_30_rotated.jpg	T_rotated	left	tl_30_30_rotated.jpg	515	298	149	348	9608	1	left	149	348	2		yes	good 	15.52971667	931.783	33	3	-0.5	tl_30_30.jpg
386997	test-sort	0	3	888292	p921632	low	right	4	1	4	lib/images/tl_30_60_rotated.jpg	T_rotated	left	tl_30_60_rotated.jpg	515	298	149	348	12556	1	left	149	348	2		yes	good 	15.52971667	931.783	34	3	-0.5	tl_30_60.jpg
386997	test-sort	0	3	888292	p921632	low	right	5	1	5	lib/images/tl_20_120_rotated.jpg	L_rotated	right	tl_20_120_rotated.jpg	515	298	881	348	15385	1	right	881	348	2		yes	good 	15.52971667	931.783	35	3	-0.5	tl_20_120.jpg
386997	test-sort	0	3	888292	p921632	low	right	6	1	6	lib/images/tl_0_90_rotated.jpg	L_rotated	right	tl_0_90_rotated.jpg	515	298	881	348	18368	1	right	881	348	2		yes	good 	15.52971667	931.783	36	3	-0.5	tl_0_90.jpg
386997	test-sort	0	3	888292	p921632	low	right	7	1	7	lib/images/tl_40_90_rotated.jpg	T_rotated	left	tl_40_90_rotated.jpg	515	298	941	356	21075	0	right	149	348	2		yes	good 	15.52971667	931.783	37	3	-0.5	tl_40_90.jpg
386997	test-sort	0	3	888292	p921632	low	right	7	0	8	lib/images/tl_40_90_rotated.jpg	T_rotated	left	tl_40_90_rotated.jpg	515	298	149	348	26553	1	left	149	348	2		yes	good 	15.52971667	931.783	37	3	-0.5	tl_40_90.jpg
386997	test-sort	0	3	888292	p921632	low	right	8	1	9	lib/images/tl_40_150_rotated.jpg	L_rotated	right	tl_40_150_rotated.jpg	515	298	881	348	29634	1	right	881	348	2		yes	good 	15.52971667	931.783	38	3	-0.5	tl_40_150.jpg
386997	test-sort	0	3	888292	p921632	low	right	9	1	10	lib/images/tl_20_150_rotated.jpg	L_rotated	right	tl_20_150_rotated.jpg	515	298	881	348	32292	1	right	881	348	2		yes	good 	15.52971667	931.783	39	3	-0.5	tl_20_150.jpg
386997	test-sort	0	3	888292	p921632	low	right	10	1	11	lib/images/tl_0_60_rotated.jpg	L_rotated	right	tl_0_60_rotated.jpg	515	298	132	349	35382	0	left	881	348	2		yes	good 	15.52971667	931.783	40	3	-0.5	tl_0_60.jpg
386997	test-sort	0	3	888293	p921632	low	right	10	0	12	lib/images/tl_0_60_rotated.jpg	L_rotated	right	tl_0_60_rotated.jpg	515	298	881	348	41083	1	right	881	348	2		yes	good 	15.52971667	931.783	40	3	-0.5	tl_0_60.jpg
386997	test-sort	0	3	888293	p921632	low	right	11	1	13	lib/images/tl_50_0_rotated.jpg	T_rotated	left	tl_50_0_rotated.jpg	515	298	149	348	44382	1	left	149	348	2		yes	good 	15.52971667	931.783	41	3	-0.5	tl_50_0.jpg
386997	test-sort	0	3	888293	p921632	low	right	12	1	14	lib/images/tl_50_60_rotated.jpg	T_rotated	left	tl_50_60_rotated.jpg	515	298	149	348	59144	1	left	149	348	2		yes	good 	15.52971667	931.783	42	3	-0.5	tl_50_60.jpg
386997	test-sort	0	3	888293	p921632	low	right	13	1	15	lib/images/tl_10_120_rotated.jpg	L_rotated	right	tl_10_120_rotated.jpg	515	298	881	348	88842	1	right	881	348	2		yes	good 	15.52971667	931.783	43	3	-0.5	tl_10_120.jpg
386997	test-sort	0	3	888293	p921632	low	right	14	1	16	lib/images/tl_30_0_rotated.jpg	T_rotated	left	tl_30_0_rotated.jpg	515	298	149	348	92025	1	left	149	348	2		yes	good 	15.52971667	931.783	44	3	-0.5	tl_30_0.jpg
386997	test-sort	0	3	888293	p921632	low	right	15	1	17	lib/images/tl_20_90_rotated.jpg	L_rotated	right	tl_20_90_rotated.jpg	515	298	138	352	97257	0	left	881	348	2		yes	good 	15.52971667	931.783	45	3	-0.5	tl_20_90.jpg
386997	test-sort	0	3	888293	p921632	low	right	15	0	18	lib/images/tl_20_90_rotated.jpg	L_rotated	right	tl_20_90_rotated.jpg	515	298	881	348	110884	1	right	881	348	2		yes	good 	15.52971667	931.783	45	3	-0.5	tl_20_90.jpg
386997	test-sort	0	3	888293	p921632	low	right	16	1	19	lib/images/tl_40_30_rotated.jpg	T_rotated	left	tl_40_30_rotated.jpg	515	298	149	348	166033	1	left	149	348	2		yes	good 	15.52971667	931.783	46	4	-0.5	tl_40_30.jpg
386997	test-sort	0	3	888293	p921632	low	right	17	1	20	lib/images/tl_50_30_rotated.jpg	T_rotated	left	tl_50_30_rotated.jpg	515	298	149	348	169163	1	left	149	348	2		yes	good 	15.52971667	931.783	47	4	-0.5	tl_50_30.jpg
386997	test-sort	0	3	888293	p921632	low	right	18	1	21	lib/images/tl_20_0_rotated.jpg	T_rotated	left	tl_20_0_rotated.jpg	515	298	149	348	172663	1	left	149	348	2		yes	good 	15.52971667	931.783	48	4	-0.5	tl_20_0.jpg
